timestamp,active_devices,bandwidth_usage_bps,throughput_bps,packet_loss_rate,jitter,avg_delay,packets_per_window,rolling_loss_mean,rolling_loss_std,rolling_jitter_mean,rolling_delay_mean,rolling_throughput_mean,rolling_throughput_std,loss_delta,jitter_delta,delay_delta,loss_accel,loss_trend_3,throughput_trend_3,delay_trend_3,delay_slope,loss_slope,loss_x_delay,loss_x_jitter,network_condition
6.75,10,20311.82,20236.38,0.003714,1.5854,16.4337,47,0.002913,0.00133890145683359,1.8999099999999998,13.318900000000003,18650.863999999998,1667.217394344378,0.0005299999999999997,-0.2389000000000001,10.396400000000002,0.001989999999999999,0.0011365833333333332,-151.9574999999968,-1.5978083333333313,-0.13935000000000014,0.0003710238095238093,0.061034761800000004,0.005888175599999999,Stable
7.25,11,23978.61,23890.9,0.003658,2.4106,10.4107,29,0.0026727,0.0012271120613501889,2.0033,12.63068,19477.332000000002,2479.7909421866825,0.002275,-0.3216999999999999,-0.08399999999999963,0.004606,-9.129166666666704e-05,2845.159583333334,-0.10690833333333316,-0.6208476190476196,5.8059523809523684e-05,0.0380823406,0.0088179748,Stable
7.75,10,17222.73,17182.35,0.002345,0.8292,10.8237,29,0.0029616,0.0009681584121987014,1.81007,12.61558,19050.239,2583.2926305113897,-0.0008489999999999999,-0.6091999999999999,-4.0822,-0.0003849999999999999,-6.558333333333329e-05,-125.25166666667064,-0.21085833333333248,-0.2462642857142862,-0.00014571428571428594,0.0253815765,0.001944474,Stable
8.0,11,20771.27,20696.66,0.003592,2.0041,12.7832,36,0.0030352,0.0009870303158689931,1.78155,12.39284,19349.284,2583.507873025013,0.0012470000000000003,1.1749,1.9595000000000002,0.002096,-0.00017058333333333335,-1382.9470833333326,1.0688125000000017,0.272848809523809,-0.0001290952380952381,0.0459172544,0.007198727200000001,Stable
8.5,12,21442.27,21392.64,0.002315,1.871,9.5932,28,0.003056,0.0009290970526986582,1.8119599999999998,11.14974,19811.222,2589.9826001637753,-0.00021600000000000005,0.20750000000000002,1.8392999999999997,0.0008450000000000003,-2.8833333333333402e-05,331.37708333333285,-1.6064416666666652,-0.6970500000000007,-6.0714285714285776e-05,0.022208257999999998,0.004331364999999999,Stable
9.0,11,16892.42,16833.04,0.003515,0.465,11.7767,38,0.0030055000000000004,0.0008152400123753602,1.7139199999999999,12.263430000000001,20216.127,2578.593108822671,-0.0002930000000000003,-1.6746999999999999,-5.8819,-0.0017860000000000007,9.291666666666693e-05,202.8370833333356,1.0462624999999992,0.17386547619047527,1.0928571428571342e-05,0.0413951005,0.001634475,Stable
9.5,12,23775.1,23712.93,0.002615,1.9722,12.9046,47,0.003052,0.0005755536465004803,1.8764300000000003,12.07912,19846.603,2982.3349170296824,-0.00033199999999999983,-1.9984000000000002,0.7239000000000004,0.0002360000000000001,6.716666666666633e-05,-896.0933333333305,0.3530083333333369,0.3772333333333325,3.702380952380945e-05,0.033745529,0.005157303,Stable
10.0,7,22733.35,22629.19,0.004582,3.1222,9.2718,40,0.0028913000000000003,0.0010741370748445262,2.0639,12.01749,20381.605,2795.497888706249,0.003919000000000001,0.5206999999999997,-6.156699999999999,0.005871000000000001,-0.0002519999999999992,2467.1033333333326,0.46396666666666775,0.3088547619047612,2.3214285714285444e-05,0.042483387600000005,0.0143059204,Stable
10.5,4,23628.0,23603.92,0.001019,2.0797,10.3011,52,0.0024190999999999995,0.0014195042522733845,2.3637799999999998,12.06297,20676.029000000002,2972.3770140128922,0.000823,-1.6727000000000003,-3.4595000000000002,0.005209,-0.00048579166666666606,502.57083333333503,-1.799158333333331,-0.5688785714285718,-0.00039482142857142873,0.010496820899999999,0.0021192142999999996,Stable
11.0,8,23432.79,23412.28,0.000875,1.2645,13.4208,51,0.0022213,0.0015013375555002792,2.34227,12.40514,20934.834,3083.6504729304866,-0.001118,-0.7904,6.0728,-0.002092,-0.0005655833333333333,1264.7633333333324,-1.4703791666666621,-0.3570916666666673,-0.0002491904761904762,0.0117432,0.0011064375,Stable
11.25,5,17915.62,17806.34,0.0061,1.7424,9.6502,32,0.0024505,0.0018940697071532385,2.30254,11.6043,20523.146,3209.2886003398144,0.0052250000000000005,0.4779,-3.7706,0.0063430000000000005,0.0007339583333333334,-896.2145833333343,-1.3710333333333313,-0.5005976190476191,0.0002203690476190476,0.058866220000000004,0.01062864,Stable
11.75,6,23823.88,23690.12,0.005614,2.1477,7.1776,40,0.0028284,0.002216720009383233,2.29195,10.75706,21271.783000000003,2947.3257774352683,0.000987,-0.0343,-1.1297999999999995,0.0024600000000000004,0.0023212500000000004,-1346.755000000001,-1.5262875000000005,-0.4500630952380955,0.0005179047619047622,0.0402950464,0.012057187799999999,Stable
12.25,10,17321.02,17314.8,0.000359,2.2376,13.5658,40,0.0028885,0.0022615201008761047,2.15938,10.71488,20000.132,3094.478464770577,-0.003161,1.2272,-0.7797000000000001,-0.0010670000000000002,0.00015095833333333324,-695.0600000000013,1.181750000000001,0.4496190476190473,0.00018760714285714282,0.004870122199999999,0.0008032984000000001,Stable
12.75,9,21703.59,21628.4,0.003465,1.4285,12.8792,36,0.0031073,0.0020039276461766556,1.76037,11.00349,20541.307999999997,3063.2136823814403,-3.600000000000001e-05,-0.027499999999999858,-0.1600999999999999,-0.0031780000000000003,-0.0010659583333333337,725.9799999999996,1.6132083333333345,0.4297309523809528,-0.00011622619047619086,0.044626428,0.004949752500000001,Stable
13.25,4,17983.24,17905.68,0.004313,2.6297,9.076,26,0.0039106,0.002073058031025664,1.7145800000000002,11.488330000000001,19833.822,2950.164852997575,-0.002419,1.5827000000000002,-4.3454999999999995,-0.005686,0.0008202916666666662,-4.0900000000001455,0.3156958333333364,0.37707499999999955,7.582142857142834e-05,0.039144788,0.0113418961,Stable
13.75,4,16057.53,15996.1,0.003826,3.5174,14.4662,46,0.0041274,0.0017057055366556623,2.0427,11.58165,19371.207000000002,2878.747263037438,-0.0014909999999999997,0.7466999999999997,4.9282,-0.0024949999999999994,0.0006062083333333336,-1010.6912499999999,-1.5147041666666645,-0.3647821428571433,0.0003885119047619047,0.055347681200000005,0.0134575724,Stable
14.0,9,17831.53,17786.79,0.002509,1.2884,9.7388,52,0.0039156,0.001767166860008164,1.95334,11.724789999999999,19489.084,2775.3057329406647,-0.001317,-2.229,-4.727400000000001,0.00017399999999999968,0.00013124999999999986,-1152.7699999999968,-0.7179333333333293,-0.4050428571428571,0.0002358571428571427,0.0244346492,0.0032325955999999998,Stable
14.5,11,17713.89,17650.95,0.003553,2.0104,14.4815,28,0.0034943,0.0018230515961492214,2.06586,12.197500000000002,18842.866,2430.990997214463,0.0021850000000000003,-0.26249999999999973,2.7127999999999997,0.003326,-0.001408708333333333,-1107.9374999999964,0.07509583333333403,0.11748452380952333,-0.0003941309523809524,0.0514527695,0.007142951200000001,Stable
15.0,10,17523.28,17448.78,0.004251,1.1433,9.4285,27,0.0041241,0.0015814458539225714,2.22844,11.60044,18276.874,1753.3338552610096,-0.0016560000000000004,-3.0328,-1.7774999999999999,-0.00401,0.0006898333333333331,-74.95166666666773,0.49237083333333587,0.15337261904761884,6.619047619047503e-06,0.0400805535,0.0048601682999999994,Stable
15.5,5,21386.92,21302.51,0.003946,1.3226,11.7815,54,0.0038955000000000005,0.0012826897303886264,2.37027,11.281479999999998,18182.905,1650.9792979605866,-1.899999999999992e-05,-1.2486000000000002,0.4519000000000002,0.0002669999999999999,0.0003883749999999994,1254.454999999998,-0.928566666666665,-0.25160714285714325,0.00022765476190476192,0.046489799,0.0052189796,Stable
16.0,11,17989.25,17927.58,0.003428,2.1385,8.2628,30,0.0032752999999999997,0.0016384160406387092,2.3125899999999997,11.31241,17773.948,1487.2002155788468,0.003428,-0.5465999999999998,-2.3977000000000004,0.007374,-0.00084425,577.0895833333343,-0.8799541666666624,-0.476413095238096,-0.00011326190476190507,0.028324878400000003,0.0073307780000000005,Stable
16.5,11,17998.45,17942.36,0.003116,2.2862,8.5711,52,0.0033305,0.0016162302675602198,2.27293,10.683860000000001,17895.585,1379.9974533490956,-0.0006550000000000002,0.1631999999999998,-0.7773000000000003,-0.0009980000000000002,-0.00010966666666666677,-452.80875000000015,-1.3461166666666653,-0.34721666666666756,-0.0003273095238095238,0.026707547599999996,0.007123799199999999,Stable
16.75,5,22464.18,22371.59,0.004122,2.843,15.2492,50,0.0036058999999999996,0.0014729568485796793,2.32994,11.03191,18478.325,1884.2042228086582,0.001006,0.5568,6.678100000000001,0.0016610000000000001,0.00034479166666666686,461.8266666666641,0.4772833333333377,0.20542142857142795,-2.672619047619051e-05,0.06285720239999999,0.011718846,Stable
17.25,7,23751.97,23656.31,0.004028,5.0822,13.5451,52,0.0030872000000000004,0.0015990232296276656,2.46071,10.73632,18935.132,2579.8106814811854,0.0037830000000000003,2.6702000000000004,4.358599999999999,0.00766,-3.366666666666622e-05,1666.6749999999993,1.8346291666666676,0.2994892857142849,3.840476190476186e-05,0.054559662800000006,0.020471101600000003,Stable
17.75,6,22917.2,22818.6,0.004303,2.6072,11.0542,52,0.0031101,0.0016149455752783475,2.6263,11.3066,19322.015,2868.482362741852,0.00016100000000000055,-0.1559999999999997,-4.352500000000001,4.7000000000001034e-05,0.0007632916666666669,1815.447500000002,2.007333333333335,0.6986976190476184,8.141666666666672e-05,0.047566222600000006,0.011218781600000002,Stable
18.25,8,23412.14,23338.07,0.003164,0.5062,18.944,48,0.0031773,0.0013250327501193662,2.43732,12.08575,19777.492,2910.465903840439,0.0017100000000000001,-1.1055,7.654499999999999,0.0045590000000000006,-9.80833333333337e-05,1371.454999999998,0.8567791666666711,0.7175773809523809,-8.523809523809688e-06,0.059938816,0.0016016168,Stable
18.75,7,21294.97,21184.71,0.005178,1.1378,12.1928,39,0.0034125,0.0015005696881147809,2.2872,12.2601,20327.445,2679.095158710817,0.0008050000000000002,-0.48470000000000013,5.0309,-0.00040399999999999985,0.0008774583333333334,903.9641666666685,0.41864583333333627,-0.00029404761904821923,0.0003627738095238092,0.0631343184,0.0058915284,Stable
19.25,4,16487.66,16431.06,0.003433,1.4787,12.1367,34,0.0031889,0.0015837025850132908,2.06372,12.49562,19773.639000000003,2804.2896909455153,0.0018639999999999998,0.06299999999999994,-1.9021000000000008,0.0054730000000000004,-5.8666666666666936e-05,-1056.390416666669,0.011358333333333803,-0.20284761904762005,-7.442857142857162e-05,0.041665291099999995,0.0050763771,Stable
19.75,5,17259.46,17201.25,0.003373,2.6819,10.0146,53,0.0038277000000000007,0.0016983079193388022,1.62048,12.6141,19540.34,2379.508123583519,-0.003915,2.302,-3.8872,-0.007770000000000001,0.0009689999999999998,-1364.0712500000009,-0.4423124999999999,-0.20672500000000063,0.00032885714285714267,0.0337792458,0.009046048700000002,Stable
20.0,5,22810.74,22778.46,0.001415,2.404,11.6558,27,0.0035550000000000004,0.001854032601894824,1.5845600000000002,12.23901,20092.315,2431.080049485313,-0.001958,-0.27790000000000026,1.6411999999999995,0.001957,0.000301208333333333,279.93500000000495,-0.648399999999997,-0.39915476190476173,-0.00010772619047619062,0.016492957,0.00340166,Stable
20.5,4,23532.77,23484.52,0.00205,3.4124,10.04,42,0.0036574999999999997,0.0018107247934950744,1.67715,11.84855,20388.54,2509.1756085570687,-0.002682,1.68,1.6408999999999985,-0.005999,-0.000897416666666667,2365.1362499999996,-1.5158166666666641,-0.5785476190476201,-0.00019107142857142858,0.020582,0.0069954200000000005,Stable
21.0,9,18530.96,18396.71,0.007244,0.7845,15.0974,32,0.0040092,0.0021187613152762424,1.81616,11.56943,20051.995,2353.463126266142,0.0034339999999999996,-1.9498000000000002,6.8801000000000005,0.0016739999999999997,0.00019987499999999953,795.0120833333349,-0.06460416666666369,-0.12950119047619033,0.00010279761904761854,0.10936556559999999,0.0056829179999999995,Stable
21.5,5,19657.8,19581.37,0.003888,1.2585,14.3239,52,0.0039265,0.0020258686065762295,1.83005,11.95873,19844.488,2361.4995784919665,0.001856,-0.1754,-1.4768000000000008,0.007068,0.0008199999999999995,-1569.3224999999984,3.3804000000000034,0.8233547619047613,0.0001903095238095237,0.0556913232,0.004893048,Stable
22.0,8,16586.09,16544.71,0.002495,3.3059,8.2567,31,0.003392,0.0016891624486051599,2.09283,10.40817,19406.397999999997,2616.440815250103,-0.00038600000000000006,2.1254,5.980500000000001,0.000621,-0.0005534999999999997,-1875.77041666667,-2.0158124999999973,-0.24753214285714253,-0.00019621428571428567,0.0206004665,0.008248220499999999,Stable
22.5,6,23034.16,22898.66,0.005883,2.9305,7.6924,36,0.0035155,0.0020655534770774313,2.08775,10.07836,19404.02,2647.6954908792245,0.005743,0.8258999999999999,-2.9875,0.008098,-0.000707291666666666,176.64166666666642,-1.4167291666666646,-0.7195416666666673,-0.00024555952380952403,0.0452543892,0.0172401315,Stable
22.75,8,19505.48,19446.56,0.00302,2.3697,9.0555,41,0.0033443,0.0020240540753645887,2.15148,10.144,19218.632,2563.7285443397036,-0.002863,-0.5608,1.3631000000000002,-0.008605999999999999,-0.0004335416666666663,1322.5062500000022,-1.2552374999999962,-1.0450750000000002,-0.0002612261904761902,0.02734761,0.007156494,Stable
23.25,8,16062.58,16026.78,0.002229,2.5297,12.3406,49,0.003321,0.0020061132680993976,1.9953600000000002,10.57226,18467.578999999998,2244.289899913644,-0.001169,0.4739,2.141300000000001,-0.0015469999999999998,-0.00010941666666666652,214.50583333333634,1.1787375000000022,0.29930119047619086,-2.0357142857142858e-05,0.027507197400000002,0.0056387013,Stable
23.75,12,18115.73,18115.73,0.0,2.4707,11.5446,51,0.0030106,0.002037501858213195,2.39123,9.46557,18983.1,2705.579642331741,-0.006172,-1.2357,3.258000000000001,-0.010115,-0.00011679166666666695,-127.07749999999942,0.9669833333333369,0.3111571428571422,2.5130952380952474e-05,0.0,0.0,Stable
24.25,8,21740.9,21697.11,0.002014,2.6797,10.2319,31,0.0028913000000000003,0.0020475195318563713,2.59865,9.84194,19310.069,2714.8213937177766,-0.001548,0.8462000000000001,0.09999999999999964,-0.00511,-0.0014260833333333337,-939.0054166666669,0.7007833333333355,0.27548095238095194,-0.0003645714285714287,0.0206070466,0.005396915800000001,Stable
24.75,8,16738.39,16677.89,0.003615,2.5037,14.4386,37,0.0033607000000000003,0.001795102414286655,2.5799399999999997,10.38427,19614.542999999998,2582.9627958177875,-9.89999999999997e-05,-0.2160000000000002,4.517299999999999,-0.0017989999999999994,2.6333333333333504e-05,222.91708333333372,0.6437500000000025,0.26192619047618976,3.8095238095227646e-07,0.052195539,0.0090508755,Stable
25.25,11,21096.91,21007.86,0.004221,2.0939,11.9373,32,0.0030267000000000002,0.0017069519976326874,2.51909,10.93516,19113.882,2570.119816561944,0.0028789999999999996,-0.5038999999999998,1.6178000000000008,0.0051519999999999995,-2.0666666666667097e-05,-1280.702500000003,1.3803375000000013,0.381415476190476,-6.0571428571428495e-05,0.0503873433,0.008838351900000001,Stable
25.5,4,20413.44,20300.04,0.005555,2.4377,10.2253,37,0.0032424000000000003,0.0018859815717256858,2.55728,10.93776,19061.644,2536.625568226848,0.0013340000000000001,0.3437999999999999,-1.7119999999999997,-0.0015449999999999995,0.0007031249999999998,302.8370833333356,-0.26643333333332997,0.0544285714285704,0.0004769642857142854,0.056801541500000004,0.0135414235,Stable
26.0,12,20364.72,20270.01,0.004651,3.0444,14.4405,50,0.003127,0.00165568441705806,2.52601,11.453790000000001,18840.152000000002,2014.2055694480425,0.002055,0.1654,3.0935000000000006,0.005014,0.000803833333333333,2.4429166666668607,0.3965916666666711,0.3043642857142851,0.0002567619047619044,0.0671627655,0.0141595044,Stable
26.5,4,18917.21,18848.2,0.003648,2.0776,11.6096,52,0.0034398,0.0012474191846457313,2.47853,11.85169,18908.43,2003.028698646117,0.0006060000000000002,0.32579999999999987,-2.4362999999999992,0.002215,0.00019658333333333333,322.9316666666673,1.0698708333333347,0.08881309523809534,8.407142857142854e-05,0.0423518208,0.0075790848,Stable
27.0,12,21335.47,21314.39,0.000988,2.9265,8.3574,35,0.0033848000000000003,0.0014314046558848716,2.59863,11.62664,19182.697,2351.4815419411557,-0.003202,-0.7474000000000003,-1.187899999999999,-0.003744,-0.0006693749999999998,1233.3120833333305,-1.6011041666666657,-0.3341202380952382,-0.00033224999999999986,0.0082571112,0.0028913819999999996,Stable
27.5,6,23406.11,23336.47,0.002976,2.0606,9.3082,32,0.003645,0.001297005525560062,2.54481,11.46889,20512.213,2339.4842337197488,-0.0016070000000000004,-0.44209999999999994,-4.564200000000001,-0.005202,-0.00048524999999999957,2062.617916666666,-1.053120833333331,-0.4314511904761917,-3.928571428571437e-05,0.027701203199999996,0.0061323456,Stable
28.0,9,16198.29,16176.44,0.001349,2.3303,11.0358,47,0.0029669,0.0013262124389905763,2.51292,11.84875,20376.114,2947.653149266747,-0.00029699999999999996,0.44789999999999974,-3.8895999999999997,0.001033,-0.000812416666666667,264.46125000000393,0.1689666666666696,0.0037142857142843265,-0.000260809523809524,0.0148872942,0.0031435746999999995,Stable
28.5,5,18134.45,18071.16,0.00349,1.6232,10.4792,48,0.0027785000000000006,0.0012459311778746048,2.30239,11.271249999999998,20692.856,2856.982887827248,0.001617,-0.5717000000000001,0.9459,0.0010929999999999998,-0.00039954166666666653,-2546.8162500000035,-0.532691666666663,0.11338333333333346,-0.0001369880952380952,0.036572408,0.005664968,Stable
28.75,11,19060.33,18994.31,0.003464,0.874,7.6557,26,0.0028206999999999998,0.0012628789904200817,2.2146099999999995,10.63223,20879.04,2652.5297405097704,-2.599999999999998e-05,-0.7492,-2.8235,-0.001643,0.00039620833333333305,-1095.0375000000022,-1.4231916666666642,-0.29871666666666674,9.834523809523788e-05,0.0265193448,0.003027536,Stable
29.25,7,18797.27,18685.41,0.005951,1.872,14.573,49,0.0027882999999999996,0.0016043154337944615,2.05153,11.110009999999999,20328.507,2705.0040046429476,0.0043879999999999995,-0.3766999999999998,3.2133000000000003,0.0062889999999999995,0.0008703333333333336,-1398.2854166666657,0.08734583333333568,0.1170321428571424,0.0003377619047619048,0.086723923,0.011140272,Stable
29.75,8,18626.1,18580.97,0.002423,1.3382,12.9682,50,0.0027697,0.0013688024003160979,1.84095,11.08309,19531.503,2611.265102729784,-0.000539,-0.647,3.9757999999999996,0.00245,0.0008942916666666665,-193.6479166666686,1.3532041666666679,0.319139285714285,0.00021958333333333324,0.0314219486,0.0032424586,Stable
30.25,8,18649.2,18578.27,0.003803,1.679,14.0704,25,0.0030917,0.0013824016983335762,1.80585,11.72659,18551.956,1522.8829170884917,-0.0002360000000000001,-0.23399999999999999,-2.527799999999999,-0.0018520000000000003,-4.02083333333335e-05,240.09958333333634,2.4585000000000026,0.8225690476190474,5.5440476190475985e-05,0.053509731199999994,0.006385237,Stable
30.75,9,16306.06,16282.35,0.001454,2.3984,12.0735,42,0.0032597,0.0012997370717016405,1.8009799999999998,12.08081,18077.651,823.0071983679849,-0.001994,0.32030000000000003,0.03569999999999851,-0.0016390000000000003,-0.0003037083333333329,-554.1900000000023,-0.10691666666666322,0.13314999999999938,-0.00010879761904761908,0.017554868999999997,0.0034872736,Stable
31.25,7,16925.17,16900.37,0.001465,2.1467,14.617,51,0.0033009999999999997,0.0016764616176803916,2.1381799999999997,13.216800000000001,18231.093,1472.8748500130866,-0.004437,-1.5758,-0.2607999999999997,-0.008885,-0.00024666666666666674,59.85000000000218,0.5766875000000038,0.396589285714285,-1.4214285714285637e-05,0.021413905,0.0031449155,Stable
31.5,4,18037.78,17904.67,0.00738,1.3282,9.5751,46,0.0038827,0.0019868612908023773,2.0461300000000002,13.03834,18246.392,1468.1287209142442,0.005915,-0.8185,-5.0419,0.010352,0.0011764166666666663,578.878333333334,-0.3289499999999954,-0.3714261904761908,0.00031109523809523786,0.070664238,0.009802116000000001,Stable
32.0,9,18913.77,18885.75,0.001482,2.2734,12.4512,27,0.0033196999999999996,0.002036613531767325,2.04569,12.489749999999999,18505.66,1570.505144637639,-0.00031900000000000006,0.6940000000000002,6.8229,0.005260000000000001,0.00021245833333333316,503.3529166666667,-2.698187499999996,-0.6087845238095242,-0.00013263095238095254,0.018452678400000002,0.0033691788000000003,Stable
32.5,8,21758.03,21731.86,0.001203,0.9438,13.4758,34,0.003469,0.002404784259207743,1.9688000000000003,12.36582,19031.783000000003,1978.9707442509248,-0.005549,-0.5947,-1.3755000000000006,-0.010819,-0.00028420833333333336,1190.661250000001,1.39901666666667,-0.00905476190476249,-3.61309523809527e-05,0.0162113874,0.0011353914,Stable
33.0,10,20435.3,20435.3,0.0,1.9084,16.0616,30,0.0034102,0.0028700737814751575,1.9464,12.91499,19599.94,1991.2929370135219,-0.006663,0.28370000000000006,0.523299999999999,-0.012122999999999998,-0.0007212500000000005,1367.8587499999994,2.2504083333333345,0.7841761904761896,-0.0001233809523809527,0.0,0.0,Stable
33.5,8,19248.6,19190.65,0.00301,1.6399,12.1409,50,0.0035231999999999998,0.0027568122815229104,1.6503500000000002,12.15562,19850.944,1588.3102982183925,-0.002466,0.11939999999999995,4.9242,-0.007942,-0.00046970833333333326,-153.98000000000684,-0.3641124999999974,0.2989178571428566,0.00016234523809523807,0.036544109000000005,0.004936099,Stable
34.0,7,19719.91,19656.0,0.003241,2.5693,13.5433,38,0.0033874,0.0023500991090211966,1.7483999999999997,11.97045,20157.803,1153.48700061111,-0.0010049999999999998,0.6832,4.7462,-0.0022409999999999995,-0.0003248750000000001,-1299.7270833333314,-1.2093583333333289,-0.6141261904761908,-0.00017672619047619055,0.0438938353,0.0083271013,Stable
34.25,6,20089.39,20074.31,0.000751,3.0221,7.3977,48,0.0032824,0.002450178732709559,1.89267,12.14739,20152.929,1153.7531074468486,-0.00249,0.45279999999999987,-6.1456,-0.0014850000000000002,-0.0003277499999999995,-909.0200000000041,-1.8587249999999962,-0.8260833333333342,-0.00011907142857142871,0.005555672700000001,0.0022695971,Stable
34.75,7,16747.1,16692.98,0.003231,2.054,15.5379,53,0.0031486,0.002074201811674928,2.0409699999999997,11.94638,19968.584,1585.0167437685313,-0.0004339999999999999,-1.1869,5.7834,-0.003348,-0.0004035000000000002,-275.0737500000032,-0.4095124999999964,-0.0054797619047612725,6.880952380952356e-05,0.0502029549,0.006636473999999999,Stable
35.25,11,17178.83,17093.91,0.004943,3.0949,13.9361,26,0.0035684000000000002,0.0021034882246190757,2.27369,12.16518,19508.499,1691.171727901807,-0.0021779999999999994,1.2941,-3.3298999999999985,-0.006067999999999999,0.0013223333333333333,-829.5604166666708,3.2833125000000027,0.7529940476190463,0.00036654761904761883,0.06888614230000001,0.015298090700000001,Stable
35.75,7,19315.53,19315.53,0.0,0.3686,8.4502,43,0.0031278,0.0021208946120813152,2.2523299999999997,12.08819,19353.18,1609.3963428081931,-0.00107,-2.4781,-5.607999999999999,0.002803000000000001,-0.0009984166666666665,-423.0133333333324,-0.3448208333333316,0.14194880952380906,-0.0001591428571428572,0.0,0.0,Stable
36.25,4,17951.88,17895.36,0.003148,0.8959,16.8858,44,0.0029631,0.00209213519055427,2.30951,13.098230000000001,19571.212,1798.8039210220732,0.0006870000000000001,-2.306,2.7332,-0.001774,-0.0013352083333333332,136.98375000000306,-0.592295833333333,0.1984202380952372,-0.00038934523809523817,0.0531564984,0.0028202932000000003,Stable
36.75,12,22227.36,22162.13,0.002935,1.9287,5.7977,31,0.0028574,0.0021881417382488416,2.1739699999999997,12.76724,20128.522,2241.3602159888783,0.002935,-0.37860000000000005,-6.035699999999999,0.006083,-0.0006820833333333336,641.3341666666674,-1.2918666666666656,-0.9119809523809533,-0.000539547619047619,0.0170162495,0.0056607345,Stable
