heart_rate,delay
121.2664484892909,0.0014017053153144846
123.75955527329911,0.0007343595309065166
117.0510096845345,0.0005208072878550943
121.76250218475687,0.0004687022298182209
110.61615626909511,0.00030724471469030436
124.0321096849755,0.000448972241838045
126.43182878300333,0.0006239119253024366
121.51624078466315,8.135484236893254e-05
130.50646885762998,0.00028346160317510366
112.67392838469029,0.0011382194455366644
118.45739014574218,0.0006503922460861308
118.15951157351202,0.0009705579192760543
128.94905259890348,0.00032842241713184055
125.51076272438647,0.0003518960757033845
126.30780037375827,0.0019207817028609204
113.12053828903629,0.0014399269370004252
115.80677289441672,0.0009733332757043006
118.33655193994991,0.0004494865947132716
130.82525363045931,0.0002278986937455553
124.22331912475576,0.0011688163947705535
118.50601974483585,0.0024867845839995238
124.99575237884731,0.0023610776797201288
126.05180316793555,0.00043114266491851513
121.24524389886689,0.0004647421505971542
124.995795581619,0.000793209757262995
119.29631717447545,0.0030461502455217814
119.32582404022284,0.0016239474462855024
121.00677000770695,0.00037317683643975423
120.88696526856029,0.0014584835370092329
126.02743835055192,2.796994054135967e-05
118.49432144870292,0.0008386419089325318
119.8130081535429,3.749086767896085e-05
115.6261604073456,0.0029753879383540892
118.86000948797025,0.00025116000168536637
125.46403316329369,0.00044826967830593274
124.23920071383095,0.00045164422019190276
114.58853109023576,0.0007159460549465313
121.06126422868238,0.0005683120968828629
121.83720793757638,0.00080293123621899
129.01176942189653,0.0013773924789559687
120.83944040149521,0.00020947539132376225
124.87847147944007,0.0009624671060388813
115.86680412792568,0.0003010087856593829
129.30401008209188,0.0026847682811892144
106.3614445843996,0.00012902599785777694
119.08205001709949,0.0006927420285472689
126.04690974670164,0.0025137559269835562
115.69380768955148,0.002043461788749448
128.1884080433051,0.0015032080530840832
121.49776718847686,0.0001435639089779336
119.16618242522169,0.00029492578593400345
128.60006532304195,0.0018563195564555365
113.36766268444181,0.004564699723907224
113.52449806866963,0.002771051558894421
113.21192792019187,0.002880858809689274
113.23932607912357,0.00016131905802641662
113.54183485275823,0.0022780549435734783
113.88068896209042,0.0065772711898275
113.77607116408784,0.003808846090186063
113.21126190695391,0.0027031046729476173
113.15504114969573,0.0038782697019315
113.42609863315066,0.002778892492122739
113.25527340314474,0.003070313943494695
113.14231613215676,0.000923332563599685
113.85175600493673,0.004982840340962854
113.13172929953771,0.0012321803388094924
113.56795299883949,0.004200613351519053
113.24497067036921,0.002408815588395484
113.63162555269963,0.003514949112204859
113.3837123853359,0.003874483977157393
113.0529731891372,0.0013747681949179131
113.71053832537368,0.004974617138346375
113.27966692239882,0.0031513269915139797
113.58783639445205,0.002493926678826133
113.45970877497648,0.0023104027956958612
113.21436349007647,0.0012703370696530432
113.56602511772005,0.004317632386223466
113.84706920892987,0.005147935235246464
113.5876518300386,0.004088579547791024
113.17460196171938,0.001387948129802902
113.77954707838474,0.004602855724301837
113.2486854006918,0.0020091682931030713
113.48644060845628,0.0029280907228602282
113.94935485870353,0.004886181099866809
113.11854925596676,0.001812749681480126
113.59563990839621,0.0035077451595988884
113.27846775943055,0.001952027873251088
113.41373901505628,0.0026947090782118584
113.87751839641189,0.00655312257046
